product_title,product_variant_title,product_variant_sku,quantity_sold,ending_quantity,quantity_sold_per_day
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N,14,793,0.16
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P,17,691,0.19
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P90,65,691,0.74
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N90,36,785,0.41
Freezstick,L - UP TO 140LBS DOGS / Navy,FS-NL,93,218,1.06
Freezstick,S - UP TO 60LBS DOGS / Purple,FS-PS,107,336,1.22
Freezstick,L - UP TO 140LBS DOGS / Purple,FS-PL,114,348,1.3
Freezstick,S - UP TO 60LBS DOGS / Navy,FS-NS,92,408,1.05
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL,0,218,0
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL,4,348,0.05
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS,15,408,0.17
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS,7,336,0.08
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS90,20,336,0.23
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL90,16,348,0.18
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL90,26,218,0.3
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS90,20,408,0.23
