product_title,product_variant_title,product_variant_sku,quantity_sold,ending_quantity,quantity_sold_per_day
Freezbox Bundle 90 Grams Fillers,XL - UP TO 140LBS DOGS / Navy,BUN-FBX-N90,7,133,0.25
Freezbox Bundle 90 Grams Fillers,XL - UP TO 140LBS DOGS / Purple,BUN-FBX-P90,1,333,0.06
Freezbox Bundle 90 Grams Fillers,XL - UP TO 140LBS DOGS / Purple,,2,327,0.2
Freezdouble Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FD-P,0,171,0
Freezdouble Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FD-N,0,150,0
Freezdouble Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FD-N90,1,171,0.04
Freezdouble Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FD-P90,2,396,0.07
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P,7,487,0.25
Freezdoughnut Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N,3,487,0.11
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FDN-P90,26,590,0.93
Freezdoughnut Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FDN-N90,11,652,0.39
Freezstick,L - UP TO 140LBS DOGS / Purple,FS-PL,42,326,1.5
Freezstick,S - UP TO 60LBS DOGS / Purple,FS-PS,46,266,1.64
Freezstick,S - UP TO 60LBS DOGS / Navy,FS-NS,42,355,1.5
Freezstick,L - UP TO 140LBS DOGS / Navy,FS-NL,38,293,1.36
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL,1,326,0.04
Freezstick Bundle 45 Grams Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL,1,293,0.04
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS,2,266,0.07
Freezstick Bundle 45 Grams Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS,4,355,0.14
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Navy,BUN-FS-NL90,4,293,0.14
Freezstick Bundle 90 Gram Fillers,L - UP TO 140LBS DOGS / Purple,BUN-FS-PL90,4,652,0.14
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Purple,BUN-FS-PS90,7,266,0.25
Freezstick Bundle 90 Gram Fillers,S - UP TO 60LBS DOGS / Navy,BUN-FS-NS90,4,355,0.14
